,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
3442,2001-09,high,4 ROOM,230000.0,146000.0,425000.0,215000.0,260500.0,2357.1428571428573,1586.9565217391305,4047.6190476190477,2158.4158415841584,2619.0476190476193
3443,2001-09,high,5 ROOM,344000.0,155000.0,520000.0,303500.0,372000.0,2771.6535433070867,1026.4900662251655,4243.697478991597,2448.360655737705,3055.9115336916084
3444,2001-09,high,EXECUTIVE,460000.0,125000.0,700000.0,422000.0,485000.0,3131.5789473684213,833.3333333333334,4929.577464788732,2821.4285714285716,3328.7671232876714
3445,2001-09,low,2 ROOM,71000.0,60000.0,100000.0,65000.0,92000.0,1630.4347826086957,1456.5217391304348,2272.7272727272725,1543.4782608695652,2090.909090909091
3446,2001-09,low,3 ROOM,139000.0,80000.0,220000.0,129000.0,155000.0,2048.151001540832,1178.5714285714287,3437.5,1902.9850746268658,2227.8310104529614
3447,2001-09,low,4 ROOM,221250.0,125000.0,378000.0,204000.0,253250.0,2253.440366972477,1369.5652173913043,3662.6506024096384,2050.133689839572,2501.190476190476
3448,2001-09,low,5 ROOM,313000.0,145000.0,483000.0,287125.0,350750.0,2501.937984496124,1082.089552238806,3833.3333333333335,2356.404958677686,2832.6612903225805
3449,2001-09,low,EXECUTIVE,446500.0,360000.0,555000.0,403625.0,480250.0,3013.605442176871,2264.1509433962265,3801.3698630136987,2733.8378304341873,3282.2277847309138
3450,2001-09,mid,1 ROOM,48000.0,48000.0,48000.0,48000.0,48000.0,1655.1724137931035,1655.1724137931035,1655.1724137931035,1655.1724137931035,1655.1724137931035
3451,2001-09,mid,2 ROOM,79000.0,72000.0,106000.0,74000.0,90000.0,1659.5744680851064,1565.2173913043478,2550.0,1636.3636363636363,1886.3636363636363
3452,2001-09,mid,3 ROOM,143000.0,81000.0,206000.0,130000.0,158875.0,2109.816303099885,1208.955223880597,3161.5384615384614,1960.8447488584475,2282.808518383691
3453,2001-09,mid,4 ROOM,226500.0,123000.0,391000.0,206000.0,256600.0,2288.4615384615386,1397.7272727272727,3759.6153846153848,2115.3846153846152,2528.170859538784
3454,2001-09,mid,5 ROOM,320000.0,212000.0,550000.0,292000.0,354750.0,2583.120437956204,1754.0983606557377,4545.454545454545,2389.2389807162535,2858.559533175977
3455,2001-09,mid,EXECUTIVE,436000.0,345000.0,647000.0,399500.0,467000.0,2951.861555432984,2316.9882352941177,4313.333333333333,2616.2162162162163,3170.6794822992006
3456,2001-09,very low,1 ROOM,30000.0,30000.0,30000.0,30000.0,30000.0,1034.4827586206898,1034.4827586206898,1034.4827586206898,1034.4827586206898,1034.4827586206898
3457,2001-09,very low,2 ROOM,67000.0,60000.0,107000.0,63000.0,102000.0,1595.2380952380952,1276.595744680851,2550.0,1400.0,1597.0149253731342
3458,2001-09,very low,3 ROOM,136500.0,74000.0,471000.0,122000.0,150000.0,2000.0,1200.0,3991.5254237288136,1823.4671238402582,2179.650238473768
3459,2001-09,very low,4 ROOM,217900.0,137000.0,378888.0,198625.0,251000.0,2205.715332478476,1505.4945054945056,3678.5242718446602,2025.5252100840337,2479.0476190476193
3460,2001-09,very low,5 ROOM,313000.0,200000.0,440000.0,283000.0,343000.0,2534.722222222222,1754.3859649122808,3627.1186440677966,2314.0495867768595,2765.151515151515
3461,2001-09,very low,EXECUTIVE,415000.0,328000.0,550000.0,380000.0,455000.0,2809.5238095238096,2102.8901734104047,3793.103448275862,2602.7397260273974,3137.9310344827586
3462,2001-10,high,1 ROOM,42000.0,42000.0,42000.0,42000.0,42000.0,1448.2758620689656,1448.2758620689656,1448.2758620689656,1448.2758620689656,1448.2758620689656
3463,2001-10,high,2 ROOM,79500.0,65000.0,98000.0,70250.0,89750.0,1706.25,1585.3658536585365,2177.777777777778,1596.341463414634,1903.8194444444443
3464,2001-10,high,3 ROOM,148800.0,77000.0,244000.0,135750.0,167000.0,2164.179104477612,1184.6153846153845,3281.25,2000.0,2397.8537360890305
3465,2001-10,high,4 ROOM,234000.0,138000.0,435000.0,210000.0,265000.0,2404.7619047619046,1500.0,4182.692307692308,2160.0,2644.230769230769
