,town,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
12,ANG MO KIO,1991-01,47200.0,6000.0,205000.0,47000.0,70000.0,701.4925373134329,193.5483870967742,1518.5185185185185,643.8356164383562,772.6505016722408
13,ANG MO KIO,1991-02,47000.0,7000.0,180000.0,46000.0,54000.0,691.1764705882352,225.80645161290323,1512.6050420168067,643.8356164383562,704.5115332428766
14,ANG MO KIO,1991-03,47000.0,7000.0,218500.0,46000.0,66250.0,695.1219512195122,225.80645161290323,1618.5185185185185,639.7965381111449,754.0322580645162
15,ANG MO KIO,1991-04,47000.0,7800.0,152000.0,45000.0,57250.0,691.1764705882352,251.61290322580646,1299.145299145299,639.7965381111449,720.879299156392
16,ANG MO KIO,1991-05,47200.0,34000.0,170000.0,47000.0,58500.0,700.0,459.4594594594595,1440.677966101695,648.6486486486486,753.4246575342465
17,ANG MO KIO,1991-06,47000.0,8000.0,163000.0,45250.0,69750.0,694.0737489025461,258.06451612903226,1381.3559322033898,629.2434456928839,768.9962476547843
18,ANG MO KIO,1991-07,47000.0,23000.0,215000.0,45000.0,70000.0,691.1764705882352,479.45205479452056,1592.5925925925926,642.9890718793289,766.4673913043479
19,ANG MO KIO,1991-08,47000.0,5700.0,182000.0,45000.0,70250.0,691.1764705882352,183.8709677419355,1542.3728813559321,617.6470588235294,777.7655838454784
20,ANG MO KIO,1991-09,47100.0,24000.0,207000.0,45750.0,70000.0,691.3199426111908,466.6666666666667,1533.3333333333333,643.8356164383562,763.7571157495256
21,ANG MO KIO,1991-10,47000.0,22200.0,181000.0,45000.0,59250.0,691.1764705882352,493.3333333333333,1521.0084033613446,626.6666666666666,739.3790849673203
22,ANG MO KIO,1991-11,47000.0,6700.0,188000.0,44500.0,55500.0,691.1764705882352,216.1290322580645,1579.8319327731092,619.7991391678622,701.9657808518384
23,ANG MO KIO,1991-12,47000.0,7000.0,182500.0,42750.0,65000.0,691.1764705882352,225.80645161290323,1546.6101694915253,617.6470588235294,762.7717391304348
24,ANG MO KIO,1992-01,47000.0,7800.0,160000.0,44500.0,57000.0,691.1764705882352,251.61290322580646,1185.1851851851852,625.0,716.4179104477612
25,ANG MO KIO,1992-02,49000.0,8000.0,193000.0,45375.0,64250.0,701.4925373134329,258.06451612903226,1621.8487394957983,645.3767123287671,751.0832932113626
26,ANG MO KIO,1992-03,47000.0,7000.0,205000.0,40000.0,66600.0,691.1764705882352,225.80645161290323,1722.689075630252,585.3658536585366,793.4782608695652
27,ANG MO KIO,1992-04,47000.0,8000.0,183000.0,45000.0,71200.0,701.4925373134329,258.06451612903226,1525.0,640.9649476228848,794.8991307200263
28,ANG MO KIO,1992-05,49000.0,28000.0,194000.0,46000.0,70000.0,701.4925373134329,500.0,1630.2521008403362,635.1351351351351,791.2087912087912
29,ANG MO KIO,1992-06,50000.0,34000.0,193000.0,47000.0,72500.0,701.4925373134329,466.6666666666667,1635.593220338983,664.1791044776119,864.1943734015346
30,ANG MO KIO,1992-07,50000.0,11000.0,210000.0,47000.0,75000.0,705.6,354.83870967741933,1794.871794871795,680.7010475423047,925.6756756756756
31,ANG MO KIO,1992-08,55000.0,9000.0,200000.0,47000.0,71000.0,711.8674918092465,290.3225806451613,1666.6666666666667,671.6417910447761,898.9145183175034
32,ANG MO KIO,1992-09,57250.0,8000.0,223000.0,47000.0,72000.0,737.2122762148338,258.06451612903226,1873.9495798319329,691.1764705882352,956.0421994884911
33,ANG MO KIO,1992-10,60000.0,20000.0,202000.0,47000.0,85000.0,769.2307692307693,472.97297297297297,1697.4789915966387,691.1764705882352,1014.9253731343283
34,ANG MO KIO,1992-11,50000.0,7000.0,202000.0,47000.0,71750.0,701.4925373134329,225.80645161290323,1711.864406779661,628.9330375151271,879.1208791208791
35,ANG MO KIO,1992-12,60000.0,16000.0,200000.0,47000.0,80000.0,746.2686567164179,465.75342465753425,1680.672268907563,691.1764705882352,945.9459459459459
36,ANG MO KIO,1993-01,54500.0,34000.0,181500.0,47000.0,74000.0,737.5100725221596,459.4594594594595,1693.8775510204082,687.7194907813871,947.663000785546
37,ANG MO KIO,1993-02,60000.0,8000.0,218000.0,47000.0,82375.0,771.6555977229602,258.06451612903226,1831.9327731092437,691.1764705882352,1029.521510096576
38,ANG MO KIO,1993-03,70000.0,31000.0,215000.0,47000.0,95000.0,875.0,453.3333333333333,1822.0338983050847,690.0326797385621,1129.828797190518
39,ANG MO KIO,1993-04,58500.0,35000.0,215000.0,47000.0,85500.0,804.726368159204,466.6666666666667,1806.7226890756303,691.1764705882352,1114.0344197380446
40,ANG MO KIO,1993-05,72000.0,36000.0,248000.0,57500.0,115500.0,1044.1176470588234,480.0,2084.0336134453783,769.7801316000642,1279.7175942337233
41,ANG MO KIO,1993-06,73500.0,45000.0,230000.0,60000.0,119250.0,1028.4045124899276,616.4383561643835,2010.204081632653,829.2761940022214,1239.0463917525774
42,ANG MO KIO,1993-07,79500.0,23500.0,255000.0,67000.0,108500.0,1119.402985074627,500.0,2125.0,988.9705882352941,1321.0052677787533
43,ANG MO KIO,1993-08,86500.0,47000.0,306000.0,75000.0,140000.0,1223.3924611973393,666.6666666666666,2593.2203389830506,1073.5347651983984,1540.850578960335
44,ANG MO KIO,1993-09,88000.0,22000.0,325000.0,80000.0,143250.0,1251.865671641791,589.0410958904109,2731.09243697479,1117.330016583748,1540.4440919904837
45,ANG MO KIO,1993-10,93500.0,33500.0,330000.0,85000.0,150000.0,1343.2835820895523,507.46268656716416,2820.5128205128203,1219.5121951219512,1647.3465558831413
46,ANG MO KIO,1993-11,97500.0,8000.0,333000.0,88000.0,159500.0,1370.3906935908692,258.06451612903226,2798.3193277310925,1250.0,1733.7516579940823
47,ANG MO KIO,1993-12,99000.0,20000.0,370000.0,87000.0,164750.0,1414.8375768217734,645.1612903225806,3162.3931623931626,1268.6567164179105,1792.078392621871
48,ANG MO KIO,1994-01,95000.0,23000.0,385000.0,87000.0,150000.0,1352.9411764705883,741.9354838709677,2863.2478632478633,1250.0,1717.1518489378443
49,ANG MO KIO,1994-02,95000.0,12000.0,363000.0,85000.0,165000.0,1343.2835820895523,387.0967741935484,3050.4201680672268,1250.0,1787.878787878788
50,ANG MO KIO,1994-03,98000.0,45000.0,360000.0,90000.0,160000.0,1383.3333333333333,808.8235294117648,3076.923076923077,1273.972602739726,1739.1304347826087
51,ANG MO KIO,1994-04,101000.0,26000.0,328000.0,90000.0,165000.0,1415.4228855721394,500.0,2779.6610169491523,1283.5820895522388,1756.1813186813185
52,ANG MO KIO,1994-05,110000.0,25000.0,360000.0,90000.0,176000.0,1492.5373134328358,806.4516129032259,3050.8474576271187,1333.3333333333333,1912.6254180602007
53,ANG MO KIO,1994-06,108000.0,25000.0,403000.0,92000.0,180000.0,1507.4626865671642,806.4516129032259,3386.5546218487393,1342.8746677571048,1929.2803970223326
54,ANG MO KIO,1994-07,100000.0,25000.0,350000.0,90000.0,151500.0,1417.910447761194,806.4516129032259,2941.176470588235,1307.8208556149732,1772.3880597014927
55,ANG MO KIO,1994-08,113000.0,27000.0,410000.0,93000.0,170000.0,1567.1641791044776,870.9677419354839,3504.2735042735044,1361.5369100443727,1888.3037694013303
56,ANG MO KIO,1994-09,113000.0,75000.0,360000.0,95000.0,180000.0,1597.0149253731342,1027.3972602739725,3025.2100840336134,1397.0588235294117,1938.1443298969073
57,ANG MO KIO,1994-10,110000.0,28000.0,335000.0,93000.0,168000.0,1492.5373134328358,903.2258064516129,2815.126050420168,1328.358208955224,1847.8260869565217
58,ANG MO KIO,1994-11,111000.0,46000.0,385000.0,95000.0,175000.0,1573.5294117647059,1022.2222222222222,3235.294117647059,1358.2089552238806,1923.076923076923
59,ANG MO KIO,1994-12,115000.0,30000.0,375000.0,97000.0,193000.0,1611.9402985074628,967.741935483871,3151.2605042016808,1397.0588235294117,2056.5003779289495
60,ANG MO KIO,1995-01,115000.0,76000.0,375000.0,96000.0,160500.0,1632.3529411764705,1134.3283582089553,3177.9661016949153,1390.2985074626865,1884.0793352988476
61,ANG MO KIO,1995-02,115000.0,29000.0,431000.0,95000.0,177500.0,1582.089552238806,935.483870967742,3621.8487394957983,1385.2063213345039,1873.696035949286
62,ANG MO KIO,1995-03,122000.0,28000.0,385000.0,101500.0,195000.0,1761.1940298507463,903.2258064516129,3208.3333333333335,1439.7663174858985,2128.932711124492
63,ANG MO KIO,1995-04,120000.0,60000.0,370000.0,107500.0,174500.0,1686.5671641791046,1264.7058823529412,3162.3931623931626,1544.1176470588234,2005.4347826086955
64,ANG MO KIO,1995-05,130800.0,48000.0,400000.0,115000.0,210000.0,1835.8208955223881,1388.0597014925372,3418.803418803419,1678.921568627451,2267.6779741997134
65,ANG MO KIO,1995-06,127000.0,46000.0,366000.0,116000.0,201500.0,1850.7462686567164,914.6341463414634,3025.2100840336134,1659.6494762288476,2146.278601961277
66,ANG MO KIO,1995-07,130000.0,31000.0,429000.0,119000.0,198200.0,1892.2146026623639,1000.0,3605.0420168067226,1706.4705882352941,2161.468500443656
67,ANG MO KIO,1995-08,130000.0,42000.0,400000.0,120000.0,228000.0,1911.764705882353,1280.0,3389.830508474576,1755.0907071455017,2456.1634018155755
68,ANG MO KIO,1995-09,140000.0,37000.0,425000.0,125000.0,226000.0,1970.1492537313434,1193.5483870967741,3571.4285714285716,1833.3333333333333,2452.6315789473683
69,ANG MO KIO,1995-10,142290.0,42000.0,472000.0,129000.0,239250.0,2046.4490674318508,1271.1864406779662,3837.39837398374,1865.6716417910447,2509.5556617295747
70,ANG MO KIO,1995-11,146000.0,39000.0,470000.0,133250.0,236500.0,2089.5522388059703,1258.0645161290322,3571.4285714285716,1943.687230989957,2548.3267716535433
71,ANG MO KIO,1995-12,148500.0,45000.0,510000.0,137000.0,230000.0,2140.3349108117945,1333.3333333333333,3695.6521739130435,1969.6714597742994,2486.8478260869565
72,ANG MO KIO,1996-01,152000.0,46000.0,450000.0,140000.0,245000.0,2208.955223880597,1400.0,3781.5126050420167,2029.8507462686566,2608.695652173913
73,ANG MO KIO,1996-02,162000.0,105000.0,475000.0,146500.0,256000.0,2313.4328358208954,1616.4383561643835,3991.5966386554624,2109.756097560976,2717.391304347826
74,ANG MO KIO,1996-03,162000.0,65000.0,495000.0,150000.0,258000.0,2323.529411764706,1712.3287671232877,4024.390243902439,2164.179104477612,2771.7391304347825
75,ANG MO KIO,1996-04,168500.0,47000.0,605000.0,155250.0,259500.0,2432.4672931638106,1516.1290322580646,4148.148148148148,2238.805970149254,2798.913043478261
76,ANG MO KIO,1996-05,177000.0,48000.0,550000.0,162500.0,268000.0,2547.945205479452,1548.3870967741937,3974.7899159663866,2363.823529411765,2918.060200668896
77,ANG MO KIO,1996-06,188000.0,61000.0,578000.0,173400.0,280500.0,2735.294117647059,1777.7777777777778,4281.481481481482,2500.0,3092.391304347826
78,ANG MO KIO,1996-07,213000.0,69000.0,610000.0,181000.0,320000.0,2871.323529411765,1533.3333333333333,4521.008403361345,2615.313841750153,3397.073736056787
79,ANG MO KIO,1996-08,199000.0,90000.0,603000.0,185000.0,300000.0,2867.6470588235293,1340.2061855670104,4747.899159663865,2691.176470588235,3347.8260869565215
80,ANG MO KIO,1996-09,200000.0,115000.0,576000.0,188000.0,265000.0,2873.134328358209,2058.823529411765,4364.406779661017,2691.176470588235,3214.285714285714
81,ANG MO KIO,1996-10,205500.0,64000.0,553000.0,192000.0,296250.0,2977.8314310798946,2064.516129032258,4471.544715447155,2792.9566563467492,3304.8445456982045
82,ANG MO KIO,1996-11,215500.0,107000.0,549000.0,197750.0,306000.0,3029.8507462686566,2164.179104477612,4613.44537815126,2833.532338308458,3391.304347826087
83,ANG MO KIO,1996-12,240000.0,100000.0,555000.0,202000.0,320000.0,3109.756097560976,2329.5454545454545,4683.760683760684,2910.4477611940297,3478.2608695652175
84,ANG MO KIO,1997-01,225000.0,95000.0,558000.0,202000.0,325000.0,3134.3283582089553,1641.7910447761194,4769.2307692307695,2933.3333333333335,3532.608695652174
85,ANG MO KIO,1997-02,238000.0,85000.0,563000.0,204000.0,320000.0,3134.3283582089553,2426.470588235294,4184.873949579832,2947.7611940298507,3526.8817204301076
86,ANG MO KIO,1997-03,234000.0,60000.0,540000.0,203500.0,314250.0,3127.770239710538,1935.483870967742,4580.645161290323,2944.1982272361,3465.556831228473
87,ANG MO KIO,1997-04,260000.0,110000.0,552000.0,208000.0,332750.0,3253.731343283582,2260.27397260274,4638.655462184874,3033.4174714661985,3566.5011982197875
88,ANG MO KIO,1997-05,230000.0,170000.0,547000.0,206000.0,320000.0,3151.429422275164,2537.313432835821,4268.90756302521,2972.376788553259,3466.7787569573284
89,ANG MO KIO,1997-06,250000.0,120000.0,520000.0,208000.0,320000.0,3120.0716845878137,2397.2602739726026,4297.520661157025,2970.5882352941176,3448.147737355812
90,ANG MO KIO,1997-07,245000.0,108000.0,520000.0,210000.0,320000.0,3134.3283582089553,2325.8426966292136,4260.504201680672,2985.0746268656717,3341.947648624667
91,ANG MO KIO,1997-08,245000.0,108000.0,508000.0,205000.0,310000.0,3095.368916797488,2397.2602739726026,4268.90756302521,2947.5404732254046,3365.0860009555663
92,ANG MO KIO,1997-09,268800.0,60000.0,490000.0,205000.0,310000.0,3086.41975308642,1935.483870967742,4134.328358208955,2866.260162601626,3388.5655597398154
93,ANG MO KIO,1997-10,255000.0,171000.0,488000.0,203000.0,302000.0,3029.8507462686566,2314.6067415730336,4100.8403361344535,2835.820895522388,3279.569892473118
94,ANG MO KIO,1997-11,226500.0,162000.0,482000.0,195750.0,297250.0,2948.200175592625,2213.3333333333335,3857.1428571428573,2687.870797626895,3209.683357879234
95,ANG MO KIO,1997-12,235000.0,160000.0,588000.0,195000.0,300000.0,2967.391304347826,2168.9189189189187,4355.555555555556,2720.5882352941176,3221.5988779803647
96,ANG MO KIO,1998-01,218000.0,108000.0,480000.0,186000.0,280000.0,2804.5008800603473,2232.876712328767,4033.6134453781515,2587.252095685954,3065.217391304348
97,ANG MO KIO,1998-02,230000.0,158500.0,530000.0,185000.0,280750.0,2830.569251456746,2253.3333333333335,3925.925925925926,2609.640155387446,3062.047399605003
98,ANG MO KIO,1998-03,192750.0,99000.0,490000.0,171000.0,268000.0,2582.089552238806,2123.2876712328766,4117.64705882353,2439.0243902439024,2911.0966904607394
99,ANG MO KIO,1998-04,209500.0,95000.0,465000.0,169125.0,270000.0,2672.555589399939,2111.1111111111113,3697.4789915966385,2414.355660720786,2933.0146673651125
100,ANG MO KIO,1998-05,184000.0,61500.0,453000.0,162000.0,265000.0,2506.1728395061727,1323.5294117647059,3871.7948717948716,2338.235294117647,2857.1428571428573
101,ANG MO KIO,1998-06,183800.0,145000.0,530000.0,160000.0,263750.0,2462.686567164179,1986.6666666666667,3925.925925925926,2323.529411764706,2854.079008882655
102,ANG MO KIO,1998-07,172500.0,61000.0,532500.0,159000.0,260000.0,2448.1453028972783,1967.741935483871,3944.4444444444443,2292.910447761194,2826.086956521739
103,ANG MO KIO,1998-08,174000.0,95000.0,512000.0,156000.0,254000.0,2373.134328358209,1959.4594594594594,3820.89552238806,2254.9144521295957,2748.6263736263736
104,ANG MO KIO,1998-09,165000.0,61500.0,460000.0,154000.0,251000.0,2352.9411764705883,1906.6666666666667,3547.008547008547,2235.294117647059,2703.296703296703
105,ANG MO KIO,1998-10,171250.0,90000.0,490000.0,152000.0,249750.0,2298.507462686567,1864.8648648648648,3709.4017094017095,2191.176470588235,2697.264691829909
106,ANG MO KIO,1998-11,160000.0,87000.0,505000.0,150000.0,247250.0,2268.6567164179105,1720.0,3740.740740740741,2163.6748688987495,2677.8176025487855
107,ANG MO KIO,1998-12,174000.0,85000.0,436000.0,148500.0,242000.0,2260.27397260274,1849.3150684931506,3645.2991452991455,2134.8314606741574,2581.6326530612246
108,ANG MO KIO,1999-01,159500.0,88000.0,468000.0,145000.0,239250.0,2221.40522875817,1797.2972972972973,3487.1794871794873,2102.9411764705883,2594.511466794075
109,ANG MO KIO,1999-02,165000.0,62500.0,452000.0,145000.0,240000.0,2205.8823529411766,1835.6164383561643,3529.4117647058824,2102.9411764705883,2586.9565217391305
110,ANG MO KIO,1999-03,156000.0,63500.0,503000.0,144000.0,237250.0,2179.10447761194,1784.090909090909,3452.991452991453,2085.3658536585367,2556.2698833510076
111,ANG MO KIO,1999-04,156000.0,74500.0,452000.0,143500.0,238000.0,2223.8805970149256,1655.5555555555557,3319.327731092437,2088.893766461809,2572.378951580632
112,ANG MO KIO,1999-05,153000.0,62500.0,430000.0,143000.0,230500.0,2198.529411764706,1666.6666666666667,3613.4453781512607,2074.078138718174,2483.8709677419356
113,ANG MO KIO,1999-06,157000.0,80000.0,428000.0,144000.0,232000.0,2221.40522875817,1585.3658536585365,3658.119658119658,2089.5522388059703,2495.9239130434785
114,ANG MO KIO,1999-07,173000.0,62500.0,595000.0,146000.0,247000.0,2353.6585365853657,1666.6666666666667,3993.288590604027,2132.3529411764707,2641.304347826087
115,ANG MO KIO,1999-08,168500.0,59500.0,510000.0,151000.0,243750.0,2380.2008608321376,1444.4444444444443,3777.777777777778,2194.0298507462685,2662.2310623038993
116,ANG MO KIO,1999-09,180000.0,60500.0,489000.0,156400.0,256500.0,2438.3561643835615,1808.2191780821918,3848.7394957983192,2245.238890745072,2770.484949832776
117,ANG MO KIO,1999-10,181000.0,60000.0,457000.0,158000.0,251000.0,2507.4626865671644,1813.3333333333333,3888.8888888888887,2306.6666666666665,2739.1304347826085
118,ANG MO KIO,1999-11,193000.0,59500.0,482000.0,160000.0,258000.0,2537.313432835821,1890.4109589041095,3655.4621848739494,2337.837837837838,2831.3253012048194
119,ANG MO KIO,1999-12,172000.0,60000.0,590000.0,157000.0,240000.0,2432.8358208955224,1850.0,4041.095890410959,2253.731343283582,2688.1720430107525
120,ANG MO KIO,2000-01,181000.0,138500.0,580000.0,162000.0,260000.0,2537.313432835821,1897.2602739726028,3972.6027397260273,2329.268292682927,2802.197802197802
121,ANG MO KIO,2000-02,188000.0,93000.0,545000.0,162250.0,246500.0,2506.6666666666665,1229.8136645962734,3732.876712328767,2367.6470588235293,2747.613997879109
122,ANG MO KIO,2000-03,185500.0,105000.0,513000.0,162000.0,261250.0,2514.005315886322,1890.4109589041095,3865.546218487395,2342.8285402257006,2828.804347826087
123,ANG MO KIO,2000-04,197000.0,143000.0,600000.0,165000.0,262000.0,2551.470588235294,2027.027027027027,4081.6326530612246,2388.0597014925374,2808.219178082192
124,ANG MO KIO,2000-05,176000.0,95000.0,558000.0,159000.0,250000.0,2484.848484848485,2027.027027027027,3840.5797101449275,2308.641975308642,2743.9024390243903
125,ANG MO KIO,2000-06,170000.0,117000.0,558000.0,157000.0,248000.0,2455.8823529411766,1959.4594594594594,3875.0,2292.682926829268,2695.6521739130435
126,ANG MO KIO,2000-07,168000.0,110000.0,468000.0,158500.0,245500.0,2444.4444444444443,2040.0,3711.864406779661,2319.298952457695,2699.4744386048733
127,ANG MO KIO,2000-08,174500.0,126000.0,615000.0,157000.0,245000.0,2417.2885572139303,1965.7534246575342,3942.3076923076924,2293.041606886657,2656.835637480799
128,ANG MO KIO,2000-09,166000.0,103500.0,538000.0,153000.0,242800.0,2402.439024390244,1940.2985074626865,3697.4789915966385,2253.731343283582,2641.304347826087
129,ANG MO KIO,2000-10,164000.0,124000.0,453000.0,150125.0,244325.0,2352.9411764705883,1846.5753424657535,3781.5126050420167,2216.417910447761,2655.7065217391305
130,ANG MO KIO,2000-11,164000.0,88000.0,590000.0,153000.0,241000.0,2355.5750658472343,1905.4054054054054,4013.605442176871,2217.692385173247,2649.307214524606
131,ANG MO KIO,2000-12,165500.0,88500.0,587000.0,151000.0,241375.0,2358.1779053084647,1890.4109589041095,4020.5479452054797,2189.6839332748023,2607.03662390779
132,ANG MO KIO,2001-01,162500.0,96000.0,560000.0,150000.0,238000.0,2317.0731707317073,1911.764705882353,3758.3892617449665,2191.780821917808,2596.938775510204
133,ANG MO KIO,2001-02,172500.0,89000.0,565000.0,148000.0,234250.0,2315.2530032763016,1917.8082191780823,3843.5374149659865,2169.7761194029854,2565.3965599617777
134,ANG MO KIO,2001-03,170750.0,89000.0,528000.0,146000.0,233000.0,2285.6266612144755,1891.8918918918919,3675.2136752136753,2149.2537313432836,2555.4667519181585
135,ANG MO KIO,2001-04,158000.0,87000.0,555000.0,145250.0,229000.0,2291.044776119403,1840.0,3775.5102040816328,2134.3283582089553,2500.0
136,ANG MO KIO,2001-05,171000.0,90000.0,533000.0,143250.0,229000.0,2268.2926829268295,1808.2191780821918,3483.6601307189544,2130.597014925373,2537.0452528837623
137,ANG MO KIO,2001-06,172000.0,105000.0,492000.0,145000.0,235000.0,2295.595194757918,1821.9178082191781,3414.6341463414633,2138.3615013169447,2548.0556783031375
138,ANG MO KIO,2001-07,155000.0,93000.0,555000.0,143000.0,228500.0,2221.6963960684384,1797.2972972972973,3651.315789473684,2108.4364761558063,2496.0526315789475
139,ANG MO KIO,2001-08,158500.0,89000.0,543000.0,143500.0,224000.0,2250.0,1831.081081081081,3500.0,2119.402985074627,2513.698630136986
140,ANG MO KIO,2001-09,155000.0,83000.0,445000.0,145000.0,220000.0,2238.805970149254,1753.4246575342465,3345.8646616541355,2128.7170063481453,2444.416996047431
141,ANG MO KIO,2001-10,165000.0,88000.0,527000.0,144500.0,221000.0,2260.27397260274,1741.6666666666667,3711.2676056338028,2099.877325700266,2460.102378801566
142,ANG MO KIO,2001-11,151000.0,86500.0,543000.0,140000.0,217750.0,2191.478646253022,1783.7837837837837,3693.877551020408,2044.1176470588234,2427.5929549902153
143,ANG MO KIO,2001-12,153100.0,88000.0,540000.0,140200.0,219750.0,2194.0298507462685,1666.6666666666667,3673.469387755102,2058.823529411765,2399.4565217391305
144,ANG MO KIO,2002-01,169000.0,78000.0,500000.0,140500.0,215500.0,2205.8823529411766,1733.3333333333333,3521.1267605633802,2055.531167690957,2384.6153846153848
145,ANG MO KIO,2002-02,158000.0,85000.0,513000.0,141000.0,209000.0,2180.487804878049,1811.5942028985507,3489.795918367347,2058.823529411765,2410.958904109589
146,ANG MO KIO,2002-03,154250.0,82000.0,545000.0,137925.0,210750.0,2150.713822193381,1821.9178082191781,3641.025641025641,2027.2555643879173,2365.8118944203143
147,ANG MO KIO,2002-04,153500.0,81000.0,523000.0,139000.0,214000.0,2194.0298507462685,1691.6666666666667,3436.9747899159665,2014.9253731343283,2413.0434782608695
148,ANG MO KIO,2002-05,157500.0,81000.0,508000.0,139125.0,211500.0,2205.8823529411766,1733.3333333333333,3409.3959731543623,2059.043020193152,2396.937963944857
149,ANG MO KIO,2002-06,180000.0,93500.0,430000.0,143000.0,234000.0,2291.317073170732,970.1492537313433,3292.3076923076924,2089.887640449438,2521.3675213675215
150,ANG MO KIO,2002-07,183000.0,125000.0,538000.0,141500.0,225000.0,2231.7073170731705,1783.7837837837837,3615.3846153846152,2041.7910447761194,2426.829268292683
151,ANG MO KIO,2002-08,172500.0,85000.0,520000.0,143000.0,216250.0,2238.805970149254,1688.5245901639344,3513.5135135135133,2100.7462686567164,2447.044008483563
152,ANG MO KIO,2002-09,169500.0,122000.0,490000.0,146000.0,225000.0,2264.2210730446022,1836.0,3403.361344537815,2132.3529411764707,2462.3287671232874
153,ANG MO KIO,2002-10,165000.0,94000.0,434000.0,141000.0,208000.0,2263.736263736264,1783.7837837837837,3386.5546218487393,2104.4776119402986,2414.9253731343283
154,ANG MO KIO,2002-11,158400.0,91000.0,530000.0,142500.0,225000.0,2282.608695652174,1666.6666666666667,3571.4285714285716,2088.235294117647,2498.6559139784945
155,ANG MO KIO,2002-12,180000.0,100000.0,434000.0,144000.0,216000.0,2284.6481876332623,1666.6666666666667,3338.4615384615386,2102.9411764705883,2443.9952279957583
156,ANG MO KIO,2003-01,159000.0,95000.0,480000.0,140000.0,210500.0,2226.027397260274,1733.3333333333333,3349.5934959349593,2059.7014925373132,2416.820392419923
157,ANG MO KIO,2003-02,166000.0,95000.0,408000.0,148000.0,220000.0,2293.478260869565,1712.3287671232877,3044.776119402985,2164.179104477612,2462.3655913978496
158,ANG MO KIO,2003-03,183000.0,119000.0,440000.0,154700.0,230000.0,2353.889943074004,1780.8219178082193,3323.076923076923,2143.3381871132146,2525.7917728431016
159,ANG MO KIO,2003-04,173000.0,118000.0,560000.0,153000.0,226625.0,2386.337543053961,1739.7260273972602,3589.74358974359,2204.4117647058824,2573.6856823266216
160,ANG MO KIO,2003-05,173500.0,129000.0,520000.0,154000.0,229500.0,2358.208955223881,1837.837837837838,3489.93288590604,2204.8192771084337,2555.5555555555557
161,ANG MO KIO,2003-06,178000.0,129000.0,423000.0,155344.0,221000.0,2365.5913978494623,1897.0588235294117,3193.27731092437,2234.4967667053556,2537.313432835821
162,ANG MO KIO,2003-07,180000.0,108000.0,398000.0,157000.0,234000.0,2439.0243902439024,1813.3333333333333,3372.8813559322034,2238.7211668928085,2611.9402985074626
163,ANG MO KIO,2003-08,180000.0,128000.0,475000.0,158500.0,218000.0,2410.396646902474,1952.2388059701493,3288.135593220339,2279.680774748924,2647.0588235294117
164,ANG MO KIO,2003-09,185000.0,110000.0,500000.0,161500.0,228000.0,2478.2608695652175,1867.6470588235295,3401.360544217687,2358.695652173913,2612.9032258064517
165,ANG MO KIO,2003-10,188000.0,102000.0,504000.0,163000.0,226000.0,2500.0,1756.7567567567567,3452.054794520548,2357.723577235772,2686.5671641791046
166,ANG MO KIO,2003-11,182500.0,110000.0,443000.0,165000.0,227700.0,2536.6979535313126,1712.3287671232877,3330.8270676691727,2391.304347826087,2715.7687173886666
167,ANG MO KIO,2003-12,186500.0,139000.0,411000.0,166575.0,223000.0,2500.0,1963.4146341463415,3265.3061224489797,2358.5117888816785,2720.5882352941176
168,ANG MO KIO,2004-01,189000.0,110000.0,490000.0,168000.0,227000.0,2507.4626865671644,1993.150684931507,3294.1176470588234,2365.8536585365855,2676.470588235294
169,ANG MO KIO,2004-02,185000.0,107800.0,455000.0,167250.0,220000.0,2541.3573700954403,1940.2985074626865,3421.0526315789475,2374.178082191781,2726.773226773227
170,ANG MO KIO,2004-03,195000.0,105000.0,502000.0,165000.0,241250.0,2536.9493993447395,1946.6666666666667,3267.2268907563025,2337.0098039215686,2773.861783519378
171,ANG MO KIO,2004-04,198000.0,112000.0,435000.0,175000.0,236500.0,2602.7397260273974,1958.9041095890411,3398.4375,2410.989010989011,2794.1176470588234
172,ANG MO KIO,2004-05,190000.0,111000.0,435000.0,168000.0,227500.0,2552.2388059701493,2021.7391304347825,3478.2608695652175,2413.199426111908,2742.918961447679
173,ANG MO KIO,2004-06,182000.0,105000.0,490000.0,165000.0,223000.0,2500.0,1865.6716417910447,3288.5906040268455,2388.0597014925374,2670.3296703296705
174,ANG MO KIO,2004-07,198000.0,110000.0,391000.0,170000.0,233750.0,2529.8507462686566,1068.3229813664595,3378.9473684210525,2411.145617667357,2725.7720588235293
175,ANG MO KIO,2004-08,185000.0,105000.0,425000.0,163000.0,223000.0,2537.313432835821,1691.1764705882354,3432.8358208955224,2373.134328358209,2731.3432835820895
176,ANG MO KIO,2004-09,181000.0,115000.0,465000.0,165000.0,220000.0,2505.3763440860216,2026.6666666666667,3432.8358208955224,2358.208955223881,2719.512195121951
177,ANG MO KIO,2004-10,187500.0,105000.0,418000.0,166250.0,215000.0,2506.478596030835,2054.054054054054,3268.6567164179105,2373.134328358209,2755.1369863013697
178,ANG MO KIO,2004-11,200000.0,95000.0,358000.0,165250.0,226625.0,2573.529411764706,1863.013698630137,3313.253012048193,2394.719251336898,2844.074844074844
