month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2001-07,MULTI GENERATION,470000.0,470000.0,470000.0,470000.0,470000.0,2625.6983240223462,2625.6983240223462,2625.6983240223462,2625.6983240223462,2625.6983240223462
2001-08,MULTI GENERATION,462500.0,433000.0,485000.0,447750.0,473750.0,2820.121951219512,2640.243902439024,2921.6867469879517,2730.182926829268,2870.904349103732
2001-10,MULTI GENERATION,455000.0,455000.0,455000.0,455000.0,455000.0,2774.390243902439,2774.390243902439,2774.390243902439,2774.390243902439,2774.390243902439
2001-11,MULTI GENERATION,395000.0,388000.0,402000.0,391500.0,398500.0,2550.273768043803,2365.8536585365855,2734.6938775510203,2458.0637132901943,2642.4838227974114
2002-07,MULTI GENERATION,378000.0,348000.0,408000.0,363000.0,393000.0,2562.0842572062083,2487.8048780487807,2636.3636363636365,2524.9445676274945,2599.2239467849226
2002-08,MULTI GENERATION,475000.0,448500.0,477800.0,461750.0,476400.0,2861.4457831325303,2734.756097560976,2878.3132530120483,2798.1009403467533,2869.879518072289
2002-12,MULTI GENERATION,437500.0,345000.0,530000.0,391250.0,483750.0,2912.878787878788,2613.6363636363635,3212.121212121212,2763.2575757575755,3062.5
2003-01,MULTI GENERATION,360000.0,360000.0,360000.0,360000.0,360000.0,2384.1059602649007,2384.1059602649007,2384.1059602649007,2384.1059602649007,2384.1059602649007
2003-02,MULTI GENERATION,447000.0,447000.0,447000.0,447000.0,447000.0,2497.2067039106146,2497.2067039106146,2497.2067039106146,2497.2067039106146,2497.2067039106146
2003-03,MULTI GENERATION,460000.0,460000.0,460000.0,460000.0,460000.0,2771.0843373493976,2771.0843373493976,2771.0843373493976,2771.0843373493976,2771.0843373493976
2003-05,MULTI GENERATION,527000.0,527000.0,527000.0,527000.0,527000.0,3193.939393939394,3193.939393939394,3193.939393939394,3193.939393939394,3193.939393939394
2003-06,MULTI GENERATION,452500.0,365000.0,540000.0,408750.0,496250.0,2749.1685144124167,2225.609756097561,3272.7272727272725,2487.389135254989,3010.9478935698444
2003-07,MULTI GENERATION,427000.0,427000.0,427000.0,427000.0,427000.0,2603.6585365853657,2603.6585365853657,2603.6585365853657,2603.6585365853657,2603.6585365853657
2003-10,MULTI GENERATION,401500.0,345000.0,458000.0,373250.0,429750.0,2586.147790756729,2558.6592178770948,2613.6363636363635,2572.403504316912,2599.8920771965463
2003-11,MULTI GENERATION,420000.0,420000.0,420000.0,420000.0,420000.0,2346.368715083799,2346.368715083799,2346.368715083799,2346.368715083799,2346.368715083799
2003-12,MULTI GENERATION,367000.0,367000.0,367000.0,367000.0,367000.0,2237.8048780487807,2237.8048780487807,2237.8048780487807,2237.8048780487807,2237.8048780487807
2004-01,MULTI GENERATION,427500.0,415000.0,440000.0,421250.0,433750.0,2590.5451072583014,2530.487804878049,2650.602409638554,2560.516456068175,2620.5737584484277
