month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2004-08,4 ROOM,235000.0,147000.0,433000.0,213000.0,257000.0,2389.4444444444443,1619.047619047619,4365.8536585365855,2182.870215377748,2617.4409015942824
2004-09,4 ROOM,237000.0,110000.0,388000.0,215000.0,260000.0,2403.846153846154,1264.367816091954,3885.4166666666665,2198.1132075471696,2644.230769230769
2004-10,4 ROOM,235000.0,143000.0,425000.0,213000.0,255000.0,2396.039603960396,1537.6344086021506,4120.0,2192.3076923076924,2632.3642664613017
2004-11,4 ROOM,236000.0,143000.0,403000.0,212000.0,260000.0,2417.5824175824177,1456.3106796116506,4030.0,2190.4761904761904,2673.267326732673
2004-12,4 ROOM,235000.0,142000.0,450000.0,212500.0,260000.0,2401.9607843137255,1427.1844660194174,4609.756097560976,2178.2178217821784,2656.25
2005-01,4 ROOM,236000.0,120000.0,448000.0,212000.0,260000.0,2420.0,1428.5714285714287,4666.666666666667,2194.8851527350225,2651.0359193784484
2005-02,4 ROOM,239000.0,135000.0,412000.0,212000.0,265000.0,2430.809523809524,1551.7241379310344,4239.583333333333,2204.3010752688174,2696.078431372549
2005-03,4 ROOM,237000.0,135000.0,460000.0,213000.0,260000.0,2427.1844660194174,1196.969696969697,4423.076923076923,2204.9542759521655,2673.267326732673
2005-04,4 ROOM,233000.0,145000.0,410000.0,213000.0,255000.0,2385.0,1505.050505050505,4518.0722891566265,2163.4615384615386,2611.1111111111113
2005-05,4 ROOM,230000.0,120000.0,403000.0,210000.0,250000.0,2366.0714285714284,1411.764705882353,4030.0,2156.8627450980393,2598.0392156862745
2005-06,4 ROOM,229100.0,145000.0,428000.0,210000.0,250000.0,2356.8121693121693,1456.3106796116506,4237.623762376237,2148.8861386138615,2585.3009859885833
2005-07,4 ROOM,227000.0,127000.0,418000.0,206500.0,247000.0,2342.3423423423424,1459.7701149425288,4243.90243902439,2144.244105409154,2559.1736694677875
2005-08,4 ROOM,226500.0,135000.0,420000.0,210000.0,245000.0,2344.4658237126623,1607.142857142857,4390.243902439024,2151.188316400581,2558.139534883721
2005-09,4 ROOM,227000.0,150000.0,433000.0,210000.0,244000.0,2345.4895489548953,1538.4615384615386,4330.0,2142.8571428571427,2550.323206205559
2005-10,4 ROOM,228000.0,145000.0,428000.0,209125.0,247125.0,2355.6623931623935,1616.1616161616162,4222.222222222223,2156.8627450980393,2577.1367521367524
2005-11,4 ROOM,230000.0,145000.0,403000.0,212000.0,248125.0,2367.156862745098,1228.8135593220338,4286.585365853659,2178.2178217821784,2578.0701754385964
2005-12,4 ROOM,230000.0,125000.0,416500.0,212000.0,250000.0,2368.276460381723,1397.8494623655913,4275.862068965517,2176.7457983193276,2595.6302361005332
2006-01,4 ROOM,228000.0,132000.0,404800.0,210000.0,246000.0,2356.456043956044,1483.1460674157304,4054.3478260869565,2142.8571428571427,2586.769115442279
2006-02,4 ROOM,228000.0,149000.0,438888.0,210000.0,245750.0,2338.235294117647,1432.6923076923076,4422.222222222223,2126.8928502971057,2573.641809543483
2006-03,4 ROOM,230000.0,125000.0,423000.0,208000.0,248000.0,2362.6373626373625,1436.7816091954023,4266.666666666667,2156.4820102798403,2606.668954472661
2006-04,4 ROOM,231000.0,140000.0,393000.0,210000.0,253000.0,2380.0,1615.3846153846155,4634.1463414634145,2155.5000915918667,2605.3892915595043
2006-05,4 ROOM,230000.0,135000.0,420000.0,208000.0,250000.0,2375.0,1607.142857142857,4360.46511627907,2150.7405153175087,2630.1212374581937
2006-06,4 ROOM,230000.0,120000.0,485000.0,210000.0,252125.0,2375.0,916.0305343511451,4422.222222222223,2167.7148153051767,2617.997198879552
2006-07,4 ROOM,231000.0,140000.0,438000.0,210000.0,252000.0,2392.5233644859813,1570.0934579439252,4333.333333333333,2171.717171717172,2644.4444444444443
2006-08,4 ROOM,231500.0,145000.0,414000.0,210000.0,255000.0,2403.846153846154,1513.5135135135135,4695.121951219512,2153.846153846154,2663.0434782608695
2006-09,4 ROOM,232000.0,150000.0,439000.0,212000.0,255000.0,2423.913043478261,1481.4814814814815,4725.274725274725,2188.1188118811883,2673.913043478261
2006-10,4 ROOM,228250.0,140000.0,399888.0,208500.0,250000.0,2387.0967741935483,1442.3076923076924,4578.313253012048,2161.2903225806454,2621.8724364232976
2006-11,4 ROOM,231000.0,151000.0,430000.0,210000.0,255000.0,2406.542056074766,1586.5384615384614,4777.777777777777,2180.9523809523807,2645.5068296189793
2006-12,4 ROOM,230000.0,150000.0,428000.0,210000.0,255000.0,2385.0787766450417,1531.5315315315315,4450.549450549451,2136.032656663725,2692.103109656301
2007-01,4 ROOM,234000.0,150000.0,450000.0,215000.0,257000.0,2411.1111111111113,1644.2307692307693,4760.0,2173.913043478261,2681.4159292035397
2007-02,4 ROOM,235000.0,150500.0,470000.0,210000.0,259916.0,2422.6495726495723,1354.8387096774193,4777.777777777777,2170.9565534866742,2719.741673223184
2007-03,4 ROOM,236000.0,136000.0,440800.0,215000.0,260000.0,2439.5604395604396,1588.785046728972,4897.777777777777,2211.5384615384614,2723.8439138031454
2007-04,4 ROOM,235000.0,150000.0,436000.0,213400.0,260000.0,2447.0588235294117,1561.904761904762,4833.333333333333,2203.1606386445096,2743.3797909407667
2007-05,4 ROOM,238000.0,150000.0,470000.0,215750.0,261625.0,2466.6666666666665,1590.909090909091,5731.707317073171,2252.747252747253,2771.7391304347825
2007-06,4 ROOM,239000.0,155000.0,525000.0,215000.0,265000.0,2481.4814814814813,1634.6153846153845,5120.481927710844,2230.0,2765.1162790697676
