town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
PASIR RIS,1994-05,high,4 ROOM,190000.0,160000.0,207000.0,180000.0,200000.0,1844.6601941747572,1538.4615384615386,2009.7087378640776,1730.7692307692307,1941.7475728155339
PASIR RIS,1994-05,high,5 ROOM,291900.0,278800.0,305000.0,285350.0,298450.0,2382.460349193656,2285.245901639344,2479.6747967479673,2333.8531254165,2431.0675729708114
PASIR RIS,1994-05,high,EXECUTIVE,369000.0,340000.0,425000.0,351250.0,393500.0,2502.9190034016733,2312.925170068027,2931.0344827586205,2365.1440441948594,2700.2243741143125
PASIR RIS,1994-05,low,4 ROOM,192500.0,185000.0,200000.0,188750.0,196250.0,1850.4392048081368,1796.116504854369,1904.7619047619048,1823.2778548312529,1877.600554785021
PASIR RIS,1994-05,low,5 ROOM,270000.0,245000.0,302000.0,260000.0,281750.0,2130.8370591157477,1991.8699186991869,2475.409836065574,2003.6492978566148,2309.426229508197
PASIR RIS,1994-05,mid,4 ROOM,162500.0,150000.0,175000.0,156250.0,168750.0,1734.2032967032967,1682.6923076923076,1785.7142857142858,1708.447802197802,1759.9587912087914
PASIR RIS,1994-05,mid,5 ROOM,245000.0,245000.0,245000.0,245000.0,245000.0,2024.793388429752,2024.793388429752,2024.793388429752,2024.793388429752,2024.793388429752
PASIR RIS,1994-05,very low,4 ROOM,172500.0,170000.0,175000.0,171250.0,173750.0,1634.995507637017,1619.047619047619,1650.9433962264152,1627.0215633423181,1642.969451931716
PASIR RIS,1994-05,very low,5 ROOM,295000.0,295000.0,295000.0,295000.0,295000.0,2398.3739837398375,2398.3739837398375,2398.3739837398375,2398.3739837398375,2398.3739837398375
PASIR RIS,1994-05,very low,EXECUTIVE,380000.0,330000.0,405000.0,355000.0,392500.0,2602.7397260273974,2275.862068965517,2718.1208053691275,2439.3008974964573,2660.4302656982627
PASIR RIS,1994-06,high,4 ROOM,190000.0,170000.0,217000.0,178000.0,201500.0,1844.6601941747572,1504.424778761062,2066.6666666666665,1728.1553398058252,1956.3106796116506
PASIR RIS,1994-06,high,5 ROOM,265000.0,260000.0,270000.0,262500.0,267500.0,2086.433531746032,2063.4920634920636,2109.375,2074.9627976190477,2097.904265873016
