town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
BUKIT PANJANG,1993-04,low,4 ROOM,58500.0,50000.0,67000.0,54250.0,62750.0,696.4285714285713,595.2380952380952,797.6190476190476,645.8333333333333,747.0238095238095
BUKIT PANJANG,1993-04,low,5 ROOM,190000.0,190000.0,190000.0,190000.0,190000.0,1557.377049180328,1557.377049180328,1557.377049180328,1557.377049180328,1557.377049180328
BUKIT PANJANG,1993-04,mid,4 ROOM,80000.0,80000.0,80000.0,80000.0,80000.0,769.2307692307693,769.2307692307693,769.2307692307693,769.2307692307693,769.2307692307693
BUKIT PANJANG,1993-04,very low,3 ROOM,55000.0,55000.0,55000.0,55000.0,55000.0,753.4246575342465,753.4246575342465,753.4246575342465,753.4246575342465,753.4246575342465
BUKIT PANJANG,1993-04,very low,4 ROOM,126000.0,126000.0,126000.0,126000.0,126000.0,1211.5384615384614,1211.5384615384614,1211.5384615384614,1211.5384615384614,1211.5384615384614
BUKIT PANJANG,1993-05,high,3 ROOM,82500.0,82500.0,82500.0,82500.0,82500.0,1130.13698630137,1130.13698630137,1130.13698630137,1130.13698630137,1130.13698630137
BUKIT PANJANG,1993-05,high,4 ROOM,76500.0,68000.0,85000.0,72250.0,80750.0,910.7142857142858,809.5238095238095,1011.9047619047619,860.1190476190476,961.3095238095239
BUKIT PANJANG,1993-05,high,EXECUTIVE,290000.0,290000.0,290000.0,290000.0,290000.0,1870.967741935484,1870.967741935484,1870.967741935484,1870.967741935484,1870.967741935484
BUKIT PANJANG,1993-05,low,3 ROOM,70000.0,70000.0,70000.0,70000.0,70000.0,958.9041095890411,958.9041095890411,958.9041095890411,958.9041095890411,958.9041095890411
BUKIT PANJANG,1993-05,low,5 ROOM,120000.0,120000.0,120000.0,120000.0,120000.0,983.6065573770492,983.6065573770492,983.6065573770492,983.6065573770492,983.6065573770492
BUKIT PANJANG,1993-05,low,EXECUTIVE,285000.0,285000.0,285000.0,285000.0,285000.0,1838.7096774193549,1838.7096774193549,1838.7096774193549,1838.7096774193549,1838.7096774193549
BUKIT PANJANG,1993-05,mid,4 ROOM,113000.0,105000.0,120000.0,105750.0,120000.0,1207.5242718446602,1165.0485436893205,1261.904761904762,1165.0485436893205,1252.9761904761904
BUKIT PANJANG,1993-05,mid,5 ROOM,165000.0,165000.0,165000.0,165000.0,165000.0,1352.4590163934427,1352.4590163934427,1352.4590163934427,1352.4590163934427,1352.4590163934427
BUKIT PANJANG,1993-05,mid,EXECUTIVE,278000.0,278000.0,278000.0,278000.0,278000.0,1917.2413793103449,1917.2413793103449,1917.2413793103449,1917.2413793103449,1917.2413793103449
BUKIT PANJANG,1993-05,very low,3 ROOM,43000.0,43000.0,43000.0,43000.0,43000.0,589.0410958904109,589.0410958904109,589.0410958904109,589.0410958904109,589.0410958904109
BUKIT PANJANG,1993-05,very low,4 ROOM,91000.0,91000.0,91000.0,91000.0,91000.0,1070.5882352941176,1070.5882352941176,1070.5882352941176,1070.5882352941176,1070.5882352941176
BUKIT PANJANG,1993-05,very low,5 ROOM,130500.0,109000.0,152000.0,119750.0,141250.0,1078.5123966942149,900.8264462809917,1256.198347107438,989.6694214876032,1167.3553719008264
BUKIT PANJANG,1993-06,high,3 ROOM,63500.0,55000.0,72000.0,59250.0,67750.0,869.8630136986301,753.4246575342465,986.3013698630137,811.6438356164383,928.082191780822
BUKIT PANJANG,1993-06,high,4 ROOM,120000.0,120000.0,120000.0,120000.0,120000.0,1153.8461538461538,1153.8461538461538,1153.8461538461538,1153.8461538461538,1153.8461538461538
BUKIT PANJANG,1993-06,high,5 ROOM,198500.0,198500.0,198500.0,198500.0,198500.0,1627.049180327869,1627.049180327869,1627.049180327869,1627.049180327869,1627.049180327869
BUKIT PANJANG,1993-06,high,EXECUTIVE,280000.0,280000.0,280000.0,280000.0,280000.0,1854.3046357615895,1854.3046357615895,1854.3046357615895,1854.3046357615895,1854.3046357615895
BUKIT PANJANG,1993-06,low,3 ROOM,84000.0,84000.0,84000.0,84000.0,84000.0,1150.6849315068494,1150.6849315068494,1150.6849315068494,1150.6849315068494,1150.6849315068494
BUKIT PANJANG,1993-06,low,5 ROOM,175000.0,175000.0,175000.0,175000.0,175000.0,1434.4262295081967,1434.4262295081967,1434.4262295081967,1434.4262295081967,1434.4262295081967
BUKIT PANJANG,1993-06,low,EXECUTIVE,202000.0,202000.0,202000.0,202000.0,202000.0,1383.5616438356165,1383.5616438356165,1383.5616438356165,1383.5616438356165,1383.5616438356165
BUKIT PANJANG,1993-06,mid,3 ROOM,82000.0,82000.0,82000.0,82000.0,82000.0,1123.2876712328766,1123.2876712328766,1123.2876712328766,1123.2876712328766,1123.2876712328766
BUKIT PANJANG,1993-06,mid,4 ROOM,137500.0,136000.0,139000.0,136750.0,138250.0,1303.7832494608197,1271.0280373831777,1336.5384615384614,1287.4056434219985,1320.1608554996405
BUKIT PANJANG,1993-06,mid,5 ROOM,176000.0,176000.0,176000.0,176000.0,176000.0,1442.622950819672,1442.622950819672,1442.622950819672,1442.622950819672,1442.622950819672
BUKIT PANJANG,1993-06,very low,3 ROOM,66000.0,54000.0,80000.0,60000.0,73000.0,1031.25,739.7260273972603,1095.890410958904,885.4880136986301,1063.570205479452
BUKIT PANJANG,1993-06,very low,4 ROOM,78000.0,78000.0,78000.0,78000.0,78000.0,928.5714285714286,928.5714285714286,928.5714285714286,928.5714285714286,928.5714285714286
BUKIT PANJANG,1993-06,very low,5 ROOM,175000.0,175000.0,175000.0,175000.0,175000.0,1434.4262295081967,1434.4262295081967,1434.4262295081967,1434.4262295081967,1434.4262295081967
BUKIT PANJANG,1993-06,very low,EXECUTIVE,271000.0,255000.0,287000.0,263000.0,279000.0,1868.2933789954336,1770.8333333333333,1965.7534246575342,1819.5633561643835,1917.023401826484
BUKIT PANJANG,1993-07,high,4 ROOM,130000.0,130000.0,130000.0,130000.0,130000.0,1250.0,1250.0,1250.0,1250.0,1250.0
BUKIT PANJANG,1993-07,high,5 ROOM,177500.0,175000.0,180000.0,176250.0,178750.0,1415.9994916761977,1356.5891472868218,1475.4098360655737,1386.2943194815098,1445.7046638708857
BUKIT PANJANG,1993-07,high,EXECUTIVE,263500.0,230000.0,297000.0,246750.0,280250.0,1817.2413793103449,1586.2068965517242,2048.2758620689656,1701.7241379310344,1932.7586206896553
BUKIT PANJANG,1993-07,low,3 ROOM,62000.0,62000.0,62000.0,62000.0,62000.0,849.3150684931506,849.3150684931506,849.3150684931506,849.3150684931506,849.3150684931506
BUKIT PANJANG,1993-07,low,4 ROOM,120000.0,95000.0,141000.0,107500.0,130500.0,1130.952380952381,1121.4953271028037,1368.9320388349515,1126.2238540275923,1249.9422098936661
BUKIT PANJANG,1993-07,low,5 ROOM,208000.0,208000.0,208000.0,208000.0,208000.0,1625.0,1625.0,1625.0,1625.0,1625.0
BUKIT PANJANG,1993-07,low,EXECUTIVE,320000.0,320000.0,320000.0,320000.0,320000.0,2237.762237762238,2237.762237762238,2237.762237762238,2237.762237762238,2237.762237762238
BUKIT PANJANG,1993-07,mid,3 ROOM,82500.0,75000.0,90000.0,78750.0,86250.0,1130.1369863013697,1027.3972602739725,1232.876712328767,1078.7671232876712,1181.5068493150684
BUKIT PANJANG,1993-07,mid,4 ROOM,130000.0,130000.0,130000.0,130000.0,130000.0,1214.9532710280373,1214.9532710280373,1214.9532710280373,1214.9532710280373,1214.9532710280373
BUKIT PANJANG,1993-07,mid,5 ROOM,200000.0,200000.0,200000.0,200000.0,200000.0,1639.344262295082,1639.344262295082,1639.344262295082,1639.344262295082,1639.344262295082
BUKIT PANJANG,1993-07,mid,EXECUTIVE,288000.0,260000.0,316000.0,274000.0,302000.0,1978.743504959849,1793.103448275862,2164.3835616438355,1885.9234766178554,2071.563533301842
BUKIT PANJANG,1993-07,very low,4 ROOM,122250.0,96500.0,148000.0,109375.0,135125.0,1292.8513638465095,1148.8095238095239,1436.893203883495,1220.8304438280165,1364.8722838650024
BUKIT PANJANG,1993-07,very low,EXECUTIVE,245000.0,235000.0,304000.0,240000.0,274500.0,1678.0821917808219,1609.5890410958905,2140.845070422535,1643.8356164383563,1909.4636311016784
BUKIT PANJANG,1993-08,high,3 ROOM,76500.0,73000.0,80000.0,74750.0,78250.0,1047.945205479452,1000.0,1095.890410958904,1023.972602739726,1071.9178082191781
BUKIT PANJANG,1993-08,high,4 ROOM,143000.0,132000.0,154000.0,137500.0,148500.0,1324.0740740740741,1245.2830188679245,1480.7692307692307,1284.6785464709992,1402.4216524216524
BUKIT PANJANG,1993-08,high,EXECUTIVE,290000.0,290000.0,290000.0,290000.0,290000.0,1986.3013698630136,1986.3013698630136,1986.3013698630136,1986.3013698630136,1986.3013698630136
BUKIT PANJANG,1993-08,low,3 ROOM,65000.0,65000.0,65000.0,65000.0,65000.0,890.4109589041096,890.4109589041096,890.4109589041096,890.4109589041096,890.4109589041096
