town,month,flat_type,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
JURONG EAST,1997-02,3 ROOM,04 TO 06,192500.0,145000.0,240000.0,188000.0,210000.0,2835.820895522388,1883.1168831168832,3161.764705882353,2695.8955223880594,2884.3283582089553
JURONG EAST,1997-02,3 ROOM,07 TO 09,193000.0,185000.0,235000.0,190000.0,197850.0,2835.820895522388,2402.5974025974024,2985.0746268656717,2735.0869925434963,2879.487696651876
JURONG EAST,1997-02,3 ROOM,10 TO 12,197000.0,168000.0,230000.0,197000.0,203000.0,2738.095238095238,2270.2702702702704,2985.294117647059,2662.162162162162,2897.0588235294117
JURONG EAST,1997-02,3 ROOM,13 TO 15,178000.0,169000.0,228000.0,173500.0,203000.0,2405.4054054054054,2283.7837837837837,2714.285714285714,2344.5945945945946,2559.84555984556
JURONG EAST,1997-02,4 ROOM,01 TO 03,276500.0,238000.0,320000.0,259750.0,297000.0,2806.443298969072,2380.0,3516.4835164835163,2637.691346454233,2883.1730769230767
JURONG EAST,1997-02,4 ROOM,04 TO 06,283000.0,260000.0,302000.0,280000.0,294500.0,2858.018965161822,2708.3333333333335,3282.608695652174,2742.5699300699303,3199.1545893719804
JURONG EAST,1997-02,4 ROOM,07 TO 09,290000.0,245000.0,305000.0,273000.0,301750.0,3161.40350877193,2525.773195876289,3274.7252747252746,2828.787878787879,3230.8790593505037
JURONG EAST,1997-02,4 ROOM,10 TO 12,298500.0,252000.0,318000.0,283500.0,306750.0,3074.7645211930926,3036.144578313253,3230.769230769231,3052.305375347544,3126.569858712716
JURONG EAST,1997-02,5 ROOM,01 TO 03,415000.0,368000.0,418000.0,415000.0,415000.0,3167.93893129771,2922.5352112676055,3483.3333333333335,3041.3223140495866,3429.7520661157023
JURONG EAST,1997-02,5 ROOM,04 TO 06,419000.0,373000.0,445000.0,400750.0,432250.0,3379.8209366391184,3188.034188034188,3537.190082644628,3325.417637917638,3425.619834710744
JURONG EAST,1997-02,5 ROOM,07 TO 09,455000.0,335000.0,505000.0,403000.0,475000.0,3518.5185185185187,3221.153846153846,4041.6666666666665,3444.4444444444443,3776.8595041322315
